[19:42:53.452] Namespace(root_path='./datasets/kits23/train_npz', dataset='kits23', list_dir='./lists/kits23', num_classes_old=9, num_classes_new=4, output_dir='./finetune_surgical_tpgm_kits23_continual', max_iterations=10000, max_epochs=50, batch_size=32, n_gpu=1, deterministic=1, base_lr=0.001, img_size=224, seed=1234, cfg='configs/finetune.yaml', pretrained_path='./pretrain/epoch_149.pth', data_fraction=1.0, freeze_layers=0, kd_temperature=3.0, kd_weight=0.3, freeze_old_classes=False, auto_tune='RGN', gradient_batches=5, tpgm_norm_mode='mars', tpgm_lr=0.001, tpgm_iters=100, tpgm_exclude=[], tpgm_weight=0.2, tpgm_data_fraction=0.1, opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False, num_classes=4, model_num_classes=9)
[19:42:53.484] Training samples: 85699, TPGM samples: 9522
[19:42:53.486] Old classes: 9, New classes: 4, Total: 12
[19:43:03.722] Combined Surgical + TPGM Continual Learning Configuration:
[19:43:03.722] KD Temperature: 3.0
[19:43:03.722] KD Weight: 0.3
[19:43:03.722] TPGM Weight: 0.2
[19:43:03.722] Auto-tune method: RGN
[22:10:19.770] base_model.cswin_unet.stage3.0.attns.0.get_v.weight 0.008517     0.00000852      [ACTIVE]
[22:10:19.771] base_model.cswin_unet.stage_up1.0.mlp.fc1.bias     0.008498     0.00000850      [ACTIVE]
[22:10:19.771] base_model.cswin_unet.stage_up3.5.mlp.fc2.weight   0.008492     0.00000849      [ACTIVE]
[22:10:19.771] base_model.cswin_unet.stage_up3.3.attns.1.get_v.weight 0.008465     0.00000846      [ACTIVE]
[22:10:19.771] base_model.cswin_unet.stage_up3.8.attns.0.get_v.weight 0.008397     0.00000840      [ACTIVE]
[22:10:19.771] base_model.cswin_unet.stage3.0.attns.1.get_v.weight 0.008293     0.00000829      [ACTIVE]
[22:10:19.771] base_model.cswin_unet.stage_up3.7.proj.weight      0.008219     0.00000822      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage3.2.attns.0.get_v.weight 0.008208     0.00000821      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage_up3.6.attns.1.get_v.weight 0.008166     0.00000817      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage_up3.6.proj.weight      0.008104     0.00000810      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage_up3.7.mlp.fc2.weight   0.008097     0.00000810      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage_up3.8.mlp.fc2.weight   0.007968     0.00000797      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage3.7.attns.0.get_v.weight 0.007864     0.00000786      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage3.3.attns.0.get_v.weight 0.007810     0.00000781      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.upsample2.down.weight        0.007752     0.00000775      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage3.8.qkv.weight          0.007695     0.00000770      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage_up3.0.attns.1.get_v.weight 0.007687     0.00000769      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage3.7.attns.1.get_v.weight 0.007347     0.00000735      [ACTIVE]
[22:10:19.772] base_model.cswin_unet.stage_up2.0.qkv.bias         0.007317     0.00000732      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage_up3.5.attns.1.get_v.weight 0.007150     0.00000715      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage3.1.attns.0.get_v.weight 0.006991     0.00000699      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage3.6.qkv.weight          0.006971     0.00000697      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.upsample2.encoder.weight     0.006911     0.00000691      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage3.8.attns.1.get_v.weight 0.006910     0.00000691      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage3.8.mlp.fc1.weight      0.006875     0.00000688      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage3.5.qkv.weight          0.006758     0.00000676      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage2.1.qkv.bias            0.006672     0.00000667      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage_up3.1.mlp.fc1.weight   0.006580     0.00000658      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage3.7.mlp.fc1.weight      0.006424     0.00000642      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage3.4.qkv.weight          0.006330     0.00000633      [ACTIVE]
[22:10:19.773] base_model.cswin_unet.stage_up3.4.attns.1.get_v.weight 0.006230     0.00000623      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage3.7.qkv.weight          0.006143     0.00000614      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage_up3.7.attns.1.get_v.weight 0.005945     0.00000595      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage_up3.6.attns.0.get_v.weight 0.005820     0.00000582      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage_up2.1.qkv.bias         0.005738     0.00000574      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage3.6.mlp.fc1.weight      0.005680     0.00000568      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage3.3.qkv.weight          0.005446     0.00000545      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage3.5.mlp.fc1.weight      0.005285     0.00000529      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage3.4.mlp.fc1.weight      0.005270     0.00000527      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage_up3.8.attns.1.get_v.weight 0.005207     0.00000521      [ACTIVE]
[22:10:19.774] base_model.cswin_unet.stage_up3.3.qkv.weight       0.005167     0.00000517      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage_up3.7.attns.0.get_v.weight 0.005119     0.00000512      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage_up3.8.qkv.weight       0.005106     0.00000511      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage_up2.0.mlp.fc1.bias     0.005062     0.00000506      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage_up3.1.qkv.weight       0.005045     0.00000505      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage_up3.5.attns.0.get_v.weight 0.004938     0.00000494      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage4.0.proj.bias           0.004838     0.00000484      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage3.2.qkv.weight          0.004737     0.00000474      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage_up3.2.qkv.weight       0.004731     0.00000473      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage_up3.2.mlp.fc1.weight   0.004730     0.00000473      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage3.3.mlp.fc1.weight      0.004710     0.00000471      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage_up3.4.qkv.weight       0.004693     0.00000469      [ACTIVE]
[22:10:19.775] base_model.cswin_unet.stage_up3.6.qkv.weight       0.004648     0.00000465      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage3.1.mlp.fc1.weight      0.004567     0.00000457      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.upsample1.encoder.weight     0.004559     0.00000456      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage3.1.qkv.weight          0.004510     0.00000451      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage2.0.qkv.bias            0.004305     0.00000430      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage_up3.3.mlp.fc1.weight   0.004272     0.00000427      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage3.0.mlp.fc1.weight      0.004145     0.00000415      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage_up3.7.qkv.weight       0.004144     0.00000414      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage_up3.8.mlp.fc1.weight   0.004055     0.00000406      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage_up3.7.mlp.fc1.weight   0.004024     0.00000402      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage_up4.0.proj.bias        0.004009     0.00000401      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.stage3.2.mlp.fc1.weight      0.003974     0.00000397      [ACTIVE]
[22:10:19.776] base_model.cswin_unet.merge1.conv.bias             0.003932     0.00000393      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage_up3.4.mlp.fc1.weight   0.003920     0.00000392      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage_up3.5.qkv.weight       0.003884     0.00000388      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage_up3.6.mlp.fc1.weight   0.003721     0.00000372      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage_up3.5.mlp.fc1.weight   0.003670     0.00000367      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage_up3.0.qkv.weight       0.003573     0.00000357      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage3.0.qkv.weight          0.003272     0.00000327      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage3.8.qkv.bias            0.003204     0.00000320      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage4.0.attns.0.get_v.weight 0.003176     0.00000318      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage2.0.mlp.fc1.bias        0.003175     0.00000318      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage_up2.1.mlp.fc1.bias     0.003129     0.00000313      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.stage_up4.0.attns.0.get_v.weight 0.003064     0.00000306      [ACTIVE]
[22:10:19.777] base_model.cswin_unet.upsample1.encoder.bias       0.003034     0.00000303      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage_up4.0.proj.weight      0.002939     0.00000294      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage2.1.mlp.fc1.bias        0.002869     0.00000287      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage3.6.qkv.bias            0.002863     0.00000286      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage_up3.0.qkv.bias         0.002842     0.00000284      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage_up3.1.qkv.bias         0.002783     0.00000278      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage_up3.2.qkv.bias         0.002715     0.00000272      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage4.0.proj.weight         0.002627     0.00000263      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage_up3.8.qkv.bias         0.002600     0.00000260      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.merge3.conv.weight           0.002563     0.00000256      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage_up3.6.qkv.bias         0.002485     0.00000249      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage3.5.qkv.bias            0.002451     0.00000245      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage3.2.qkv.bias            0.002351     0.00000235      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage3.1.qkv.bias            0.002343     0.00000234      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage3.7.qkv.bias            0.002329     0.00000233      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage3.4.qkv.bias            0.002199     0.00000220      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage4.0.mlp.fc2.bias        0.002136     0.00000214      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage_up3.3.qkv.bias         0.002134     0.00000213      [ACTIVE]
[22:10:19.778] base_model.cswin_unet.stage_up3.7.qkv.bias         0.002011     0.00000201      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage_up3.4.qkv.bias         0.001988     0.00000199      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage3.3.qkv.bias            0.001961     0.00000196      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.merge2.conv.bias             0.001854     0.00000185      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage4.0.mlp.fc2.weight      0.001813     0.00000181      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage_up4.0.mlp.fc2.bias     0.001796     0.00000180      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage3.0.qkv.bias            0.001745     0.00000174      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage_up3.5.qkv.bias         0.001719     0.00000172      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage_up4.0.mlp.fc1.weight   0.001645     0.00000164      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage_up4.0.mlp.fc2.weight   0.001609     0.00000161      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage_up3.0.mlp.fc1.bias     0.001336     0.00000134      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage4.0.mlp.fc1.weight      0.001302     0.00000130      [ACTIVE]
[22:10:19.779] base_model.cswin_unet.stage_up4.0.qkv.weight       0.001035     0.00000104      [ACTIVE]
[22:10:19.780] base_model.cswin_unet.stage1_conv_embed.0.bias     0.000943     0.00000094      [ACTIVE]
[22:10:19.780] base_model.cswin_unet.stage3.8.mlp.fc1.bias        0.000936     0.00000094      [ACTIVE]
[22:10:19.780] base_model.cswin_unet.stage4.0.qkv.weight          0.000905     0.00000091      [ACTIVE]
[22:10:19.780] base_model.cswin_unet.stage3.7.mlp.fc1.bias        0.000887     0.00000089      [ACTIVE]
[22:10:19.780] base_model.cswin_unet.stage3.6.mlp.fc1.bias        0.000748     0.00000075      [ACTIVE]
[22:10:19.780] base_model.cswin_unet.stage_up3.1.mlp.fc1.bias     0.000730     0.00000073      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage3.5.mlp.fc1.bias        0.000711     0.00000071      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage4.0.qkv.bias            0.000710     0.00000071      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage3.0.mlp.fc1.bias        0.000694     0.00000069      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage3.4.mlp.fc1.bias        0.000689     0.00000069      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage_up3.7.mlp.fc1.bias     0.000672     0.00000067      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage_up3.8.mlp.fc1.bias     0.000653     0.00000065      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage_up4.0.qkv.bias         0.000633     0.00000063      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage_up3.6.mlp.fc1.bias     0.000622     0.00000062      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage3.3.mlp.fc1.bias        0.000613     0.00000061      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage_up3.3.mlp.fc1.bias     0.000595     0.00000060      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage3.1.mlp.fc1.bias        0.000592     0.00000059      [ACTIVE]
[22:10:19.781] base_model.cswin_unet.stage_up3.4.mlp.fc1.bias     0.000590     0.00000059      [ACTIVE]
[22:10:19.782] base_model.cswin_unet.stage_up3.2.mlp.fc1.bias     0.000575     0.00000057      [ACTIVE]
[22:10:19.782] base_model.cswin_unet.stage_up3.5.mlp.fc1.bias     0.000574     0.00000057      [ACTIVE]
[22:10:19.782] base_model.cswin_unet.merge3.conv.bias             0.000508     0.00000051      [ACTIVE]
[22:10:19.782] base_model.cswin_unet.stage3.2.mlp.fc1.bias        0.000457     0.00000046      [ACTIVE]
[22:10:19.782] base_model.cswin_unet.stage_up4.0.mlp.fc1.bias     0.000241     0.00000024      [ACTIVE]
[22:10:19.782] base_model.cswin_unet.stage4.0.mlp.fc1.bias        0.000223     0.00000022      [ACTIVE]
[22:10:19.782] base_model.cswin_unet.stage1.0.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.782] base_model.cswin_unet.stage1.0.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.782] base_model.cswin_unet.stage1.0.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.782] base_model.cswin_unet.stage1.0.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.782] base_model.cswin_unet.merge1.norm.weight           0.000000     0.00000000      [FROZEN]
[22:10:19.782] base_model.cswin_unet.merge1.norm.bias             0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.stage2.0.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.stage2.0.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.stage2.0.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.stage2.0.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.stage2.1.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.stage2.1.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.stage2.1.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.stage2.1.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.merge2.norm.weight           0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.merge2.norm.bias             0.000000     0.00000000      [FROZEN]
[22:10:19.783] base_model.cswin_unet.stage3.0.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.0.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.0.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.0.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.1.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.1.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.1.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.1.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.2.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.2.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.2.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.2.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.784] base_model.cswin_unet.stage3.3.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.3.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.3.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.3.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.4.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.4.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.4.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.4.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.5.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.5.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.785] base_model.cswin_unet.stage3.5.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.5.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.6.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.6.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.6.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.6.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.7.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.7.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.7.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.7.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.8.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.8.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.786] base_model.cswin_unet.stage3.8.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.stage3.8.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.merge3.norm.weight           0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.merge3.norm.bias             0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.stage4.0.norm1.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.stage4.0.norm1.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.stage4.0.norm2.weight        0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.stage4.0.norm2.bias          0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.norm.weight                  0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.norm.bias                    0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.stage_up4.0.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.stage_up4.0.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.787] base_model.cswin_unet.stage_up4.0.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up4.0.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.0.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.0.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.0.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.0.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.1.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.1.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.1.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.1.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.2.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.2.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.2.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.788] base_model.cswin_unet.stage_up3.2.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.3.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.3.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.3.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.3.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.4.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.4.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.4.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.4.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.5.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.5.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.5.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.789] base_model.cswin_unet.stage_up3.5.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.6.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.6.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.6.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.6.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.7.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.7.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.7.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.7.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.8.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.8.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.8.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up3.8.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up2.0.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up2.0.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up2.0.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up2.0.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.790] base_model.cswin_unet.stage_up2.1.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.791] base_model.cswin_unet.stage_up2.1.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.791] base_model.cswin_unet.stage_up2.1.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.791] base_model.cswin_unet.stage_up2.1.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.791] base_model.cswin_unet.stage_up1.0.norm1.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.791] base_model.cswin_unet.stage_up1.0.norm1.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.791] base_model.cswin_unet.stage_up1.0.norm2.weight     0.000000     0.00000000      [FROZEN]
[22:10:19.791] base_model.cswin_unet.stage_up1.0.norm2.bias       0.000000     0.00000000      [FROZEN]
[22:10:19.791] base_model.cswin_unet.norm_up.weight               0.000000     0.00000000      [FROZEN]
[22:10:19.791] base_model.cswin_unet.norm_up.bias                 0.000000     0.00000000      [FROZEN]
[22:10:19.791] --------------------------------------------------------------------------------
